word	nodeType	unit
good	ADJ	shinning-dialogue
urgent	ADJ	shinning-dialogue
afraid	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
crowded	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
least	ADJ	shinning-dialogue
dear	ADJ	shinning-dialogue
sorry	ADJ	shinning-dialogue
dear	ADJ	shinning-dialogue
dear	ADJ	shinning-dialogue
awful	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
afraid	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
important	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
wise	ADJ	shinning-dialogue
wise	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
married	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
strange	ADJ	shinning-dialogue
sorry	ADJ	shinning-dialogue
outside	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
aware	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
very	ADJ	shinning-dialogue
willful	ADJ	shinning-dialogue
willful	ADJ	shinning-dialogue
naughty	ADJ	shinning-dialogue
bold	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
able	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
past	ADJ	shinning-dialogue
inner	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
several	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
due	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
serious	ADJ	shinning-dialogue
unreliable	ADJ	shinning-dialogue
last	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
heavy	ADJ	shinning-dialogue
many	ADJ	shinning-dialogue
closed	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
early	ADJ	shinning-dialogue
entire	ADJ	shinning-dialogue
national	ADJ	shinning-dialogue
many	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
dull	ADJ	shinning-dialogue
top	ADJ	shinning-dialogue
dull	ADJ	shinning-dialogue
top	ADJ	shinning-dialogue
dull	ADJ	shinning-dialogue
revealing	ADJ	shinning-dialogue
clear	ADJ	shinning-dialogue
nervous	ADJ	shinning-dialogue
true	ADJ	shinning-dialogue
definite	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
concerned	ADJ	shinning-dialogue
concerned	ADJ	shinning-dialogue
single	ADJ	shinning-dialogue
single	ADJ	shinning-dialogue
solitary	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
complete	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
slight	ADJ	shinning-dialogue
moral	ADJ	shinning-dialogue
ethical	ADJ	shinning-dialogue
confused	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
fucking	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
half	ADJ	shinning-dialogue
half	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
staggering	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
dizzy	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
strong	ADJ	shinning-dialogue
resourceful	ADJ	shinning-dialogue
well	ADJ	shinning-dialogue
harsh	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
only	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
sound	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
sound	ADJ	shinning-dialogue
striking	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
bottom	ADJ	shinning-dialogue
bottom	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
quick	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
sound	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
next	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
round	ADJ	shinning-dialogue
dead	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
round	ADJ	shinning-dialogue
indistinct	ADJ	shinning-dialogue
indistinct	ADJ	shinning-dialogue
dead	ADJ	shinning-dialogue
close	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
left	ADJ	shinning-dialogue
round	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
new	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
silly	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
real	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
pleased	ADJ	shinning-dialogue
less	ADJ	shinning-dialogue
about	ADJ	shinning-dialogue
fantastic	ADJ	shinning-dialogue
enormous	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
feasible	ADJ	shinning-dialogue
clear	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
scenic	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
general	ADJ	shinning-dialogue
cruel	ADJ	shinning-dialogue
basic	ADJ	shinning-dialogue
costly	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
daily	ADJ	shinning-dialogue
rotating	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
only	ADJ	shinning-dialogue
tremendous	ADJ	shinning-dialogue
new	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
melodramatic	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
second	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
normal	ADJ	shinning-dialogue
complete	ADJ	shinning-dialogue
mental	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
claustrophobic	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
hard	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
fascinated	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
awful	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
black	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
funny	ADJ	shinning-dialogue
bright	ADJ	shinning-dialogue
strange	ADJ	shinning-dialogue
next	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
imaginary	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
living	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
wrong	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
uncommon	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
most	ADJ	shinning-dialogue
emotional	ADJ	shinning-dialogue
akin	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
light	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
imaginary	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
particular	ADJ	shinning-dialogue
much	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
high	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
hungry	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
snowbound	ADJ	shinning-dialogue
covered	ADJ	shinning-dialogue
snowbound	ADJ	shinning-dialogue
alive	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
quick	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
fantastic	ADJ	shinning-dialogue
indian	ADJ	shinning-dialogue
authentic	ADJ	shinning-dialogue
gorgeous	ADJ	shinning-dialogue
gorgeous	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
illustrious	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
small	ADJ	shinning-dialogue
small	ADJ	shinning-dialogue
self-	ADJ	shinning-dialogue
easy	ADJ	shinning-dialogue
cosy	ADJ	shinning-dialogue
homely	ADJ	shinning-dialogue
famous	ADJ	shinning-dialogue
high	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
indian	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
indian	ADJ	shinning-dialogue
red	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
last	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
favorite	ADJ	shinning-dialogue
gold	ADJ	shinning-dialogue
closed	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
afraid	ADJ	shinning-dialogue
own	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
wonderful	ADJ	shinning-dialogue
tired	ADJ	shinning-dialogue
ready	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
pretty	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
enormous	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
same	ADJ	shinning-dialogue
various	ADJ	shinning-dialogue
favorite	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
canned	ADJ	shinning-dialogue
canned	ADJ	shinning-dialogue
canned	ADJ	shinning-dialogue
hot	ADJ	shinning-dialogue
cold	ADJ	shinning-dialogue
past	ADJ	shinning-dialogue
black	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
regular	ADJ	shinning-dialogue
happy	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
amazing	ADJ	shinning-dialogue
much	ADJ	shinning-dialogue
last	ADJ	shinning-dialogue
hectic	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
only	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
able	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
scared	ADJ	shinning-dialogue
scared	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
particular	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
scared	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
ready	ADJ	shinning-dialogue
late	ADJ	shinning-dialogue
sunny	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
happy	ADJ	shinning-dialogue
comfortable	ADJ	shinning-dialogue
amazing	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
scarey	ADJ	shinning-dialogue
ridiculous	ADJ	shinning-dialogue
clean	ADJ	shinning-dialogue
clean	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
dead	ADJ	shinning-dialogue
dead	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
pretty	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
portable	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
hard	ADJ	shinning-dialogue
close	ADJ	shinning-dialogue
cold	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
incredible	ADJ	shinning-dialogue
grouchy	ADJ	shinning-dialogue
grouchy	ADJ	shinning-dialogue
new	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
various	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
Most	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
real	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
scared	ADJ	shinning-dialogue
real	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
marvellous	ADJ	shinning-dialogue
ready	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
tired	ADJ	shinning-dialogue
much	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
lit	ADJ	shinning-dialogue
yellow	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
second	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
wrong	ADJ	shinning-dialogue
wrong	ADJ	shinning-dialogue
terrible	ADJ	shinning-dialogue
horrible	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
slow	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
afraid	ADJ	shinning-dialogue
next	ADJ	shinning-dialogue
busy	ADJ	shinning-dialogue
busy	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
white	ADJ	shinning-dialogue
light	ADJ	shinning-dialogue
swell	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
goddamned	ADJ	shinning-dialogue
miserable	ADJ	shinning-dialogue
irreparable	ADJ	shinning-dialogue
well	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
serious	ADJ	shinning-dialogue
serious	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
fucking	ADJ	shinning-dialogue
damn	ADJ	shinning-dialogue
complete	ADJ	shinning-dialogue
unintentional	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
momentary	ADJ	shinning-dialogue
muscular	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
extra	ADJ	shinning-dialogue
second	ADJ	shinning-dialogue
second	ADJ	shinning-dialogue
crazy	ADJ	shinning-dialogue
fucking	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
crazy	ADJ	shinning-dialogue
bare	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
mid	ADJ	shinning-dialogue
upper	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
impossible	ADJ	shinning-dialogue
clear	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
heavy	ADJ	shinning-dialogue
opposite	ADJ	shinning-dialogue
local	ADJ	shinning-dialogue
local	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
naked	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
outstretched	ADJ	shinning-dialogue
naked	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
naked	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
outstretched	ADJ	shinning-dialogue
naked	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
sorry	ADJ	shinning-dialogue
down	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
awake	ADJ	shinning-dialogue
awake	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
fucking	ADJ	shinning-dialogue
typical	ADJ	shinning-dialogue
own	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
urgent	ADJ	shinning-dialogue
afraid	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
crowded	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
least	ADJ	shinning-dialogue
dear	ADJ	shinning-dialogue
sorry	ADJ	shinning-dialogue
dear	ADJ	shinning-dialogue
dear	ADJ	shinning-dialogue
awful	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
afraid	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
important	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
wise	ADJ	shinning-dialogue
wise	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
married	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
strange	ADJ	shinning-dialogue
sorry	ADJ	shinning-dialogue
outside	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
aware	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
very	ADJ	shinning-dialogue
willful	ADJ	shinning-dialogue
willful	ADJ	shinning-dialogue
naughty	ADJ	shinning-dialogue
bold	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
able	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
past	ADJ	shinning-dialogue
inner	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
several	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
due	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
serious	ADJ	shinning-dialogue
unreliable	ADJ	shinning-dialogue
last	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
heavy	ADJ	shinning-dialogue
many	ADJ	shinning-dialogue
closed	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
early	ADJ	shinning-dialogue
entire	ADJ	shinning-dialogue
national	ADJ	shinning-dialogue
many	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
dull	ADJ	shinning-dialogue
top	ADJ	shinning-dialogue
dull	ADJ	shinning-dialogue
top	ADJ	shinning-dialogue
dull	ADJ	shinning-dialogue
revealing	ADJ	shinning-dialogue
clear	ADJ	shinning-dialogue
nervous	ADJ	shinning-dialogue
true	ADJ	shinning-dialogue
definite	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
concerned	ADJ	shinning-dialogue
concerned	ADJ	shinning-dialogue
single	ADJ	shinning-dialogue
single	ADJ	shinning-dialogue
solitary	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
complete	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
slight	ADJ	shinning-dialogue
moral	ADJ	shinning-dialogue
ethical	ADJ	shinning-dialogue
confused	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
fucking	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
half	ADJ	shinning-dialogue
half	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
staggering	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
dizzy	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
strong	ADJ	shinning-dialogue
resourceful	ADJ	shinning-dialogue
well	ADJ	shinning-dialogue
harsh	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
only	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
sound	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
sound	ADJ	shinning-dialogue
striking	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
bottom	ADJ	shinning-dialogue
bottom	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
quick	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
splintered	ADJ	shinning-dialogue
sound	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
next	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
round	ADJ	shinning-dialogue
dead	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
round	ADJ	shinning-dialogue
indistinct	ADJ	shinning-dialogue
indistinct	ADJ	shinning-dialogue
dead	ADJ	shinning-dialogue
close	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
living	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
dull	ADJ	shinning-dialogue
striking	ADJ	shinning-dialogue
indistinct	ADJ	shinning-dialogue
puzzles	ADJ	game-dialogue
optional	ADJ	game-dialogue
optional	ADJ	game-dialogue
short	ADJ	game-dialogue
deep	ADJ	game-dialogue
restless	ADJ	game-dialogue
alone	ADJ	game-dialogue
special	ADJ	game-dialogue
ridiculous	ADJ	game-dialogue
true	ADJ	game-dialogue
dead	ADJ	game-dialogue
damn	ADJ	game-dialogue
special	ADJ	game-dialogue
whole	ADJ	game-dialogue
special	ADJ	game-dialogue
whole	ADJ	game-dialogue
alive	ADJ	game-dialogue
good	ADJ	game-dialogue
sorry	ADJ	game-dialogue
okay	ADJ	game-dialogue
right	ADJ	game-dialogue
left	ADJ	game-dialogue
hard	ADJ	game-dialogue
wrong	ADJ	game-dialogue
hard	ADJ	game-dialogue
dangerous	ADJ	game-dialogue
careful	ADJ	game-dialogue
dangerous	ADJ	game-dialogue
important	ADJ	game-dialogue
sorry	ADJ	game-dialogue
second	ADJ	game-dialogue
right	ADJ	game-dialogue
quiet	ADJ	game-dialogue
long	ADJ	game-dialogue
strange	ADJ	game-dialogue
old	ADJ	game-dialogue
strange	ADJ	game-dialogue
strange	ADJ	game-dialogue
dead	ADJ	game-dialogue
motionless	ADJ	game-dialogue
dead	ADJ	game-dialogue
human	ADJ	game-dialogue
staticy	ADJ	game-dialogue
female	ADJ	game-dialogue
other	ADJ	game-dialogue
able	ADJ	game-dialogue
other	ADJ	game-dialogue
little	ADJ	game-dialogue
little	ADJ	game-dialogue
dark	ADJ	game-dialogue
other	ADJ	game-dialogue
second	ADJ	game-dialogue
loud	ADJ	game-dialogue
middle	ADJ	game-dialogue
dead	ADJ	game-dialogue
dead	ADJ	game-dialogue
sick	ADJ	game-dialogue
dead	ADJ	game-dialogue
red	ADJ	game-dialogue
red	ADJ	game-dialogue
honest	ADJ	game-dialogue
weird	ADJ	game-dialogue
lookin	ADJ	game-dialogue
safe	ADJ	game-dialogue
right	ADJ	game-dialogue
careful	ADJ	game-dialogue
careful	ADJ	game-dialogue
second	ADJ	game-dialogue
okay	ADJ	game-dialogue
adjacent	ADJ	game-dialogue
entire	ADJ	game-dialogue
same	ADJ	game-dialogue
easy	ADJ	game-dialogue
afraid	ADJ	game-dialogue
sorry	ADJ	game-dialogue
okay	ADJ	game-dialogue
right	ADJ	game-dialogue
tired	ADJ	game-dialogue
sorry	ADJ	game-dialogue
sorry	ADJ	game-dialogue
okay	ADJ	game-dialogue
dead	ADJ	game-dialogue
dead	ADJ	game-dialogue
crazy	ADJ	game-dialogue
Least	ADJ	game-dialogue
